"Date","Open","High","Low","Close","Volume","Weekday","DayNum","Month","MACD","MACDSignal","SMA50_Standardized","SMA200_Standardized","DaysToEarnings"
2019-09-25,4.3127498626709,4.47550010681152,4.26774978637695,4.45574998855591,3.08432,"Wednesday","25","09",1.55773263026178,2.11878433428581,1.68623459509577,-1.38328700164058,50
2019-09-26,4.44600009918213,4.45475006103516,4.38224983215332,4.43349981307983,2.34564,"Thursday","26","09",1.47814594104168,1.99065665563698,1.64269900329296,-1.36669718612755,49
2019-09-27,4.3914999961853,4.44250011444092,4.23299980163574,4.29400014877319,3.62056,"Friday","27","09",1.14618468075445,1.82176226066047,1.58003247278267,-1.3506670830034,48
2019-09-30,4.32000017166138,4.36199998855591,4.28849983215332,4.35174989700317,1.86184,"Monday","30","09",0.977796461766456,1.65296910088167,1.54019342445868,-1.33448662840053,45
2019-10-01,4.375,4.52500009536743,4.34525012969971,4.34999990463257,3.66008,"Tuesday","01","10",0.831548816600569,1.48868504402545,1.49281135942336,-1.31848845712718,44
2019-10-02,4.32800006866455,4.34000015258789,4.25325012207031,4.32600021362305,2.93372,"Wednesday","02","10",0.663735157540901,1.32369506672854,1.42796620171812,-1.30236447555612,43
2019-10-03,4.33050012588501,4.53900003433228,4.30000019073486,4.53275012969971,4.50588,"Thursday","03","10",0.901059751270328,1.2391680036369,1.38766610139397,-1.28414251428985,42
2019-10-04,4.53499984741211,4.5787501335144,4.46950006484985,4.54925012588501,2.65524,"Friday","04","10",1.10501390601903,1.21233718411332,1.37458061606949,-1.26663646054999,41
2019-10-07,4.61450004577637,4.70849990844727,4.60575008392334,4.6082501411438,4.80984,"Monday","07","10",1.35669688349016,1.24120912398869,1.36534845768878,-1.24706378841328,38
2019-10-08,4.51599979400635,4.51599979400635,4.41249990463257,4.43074989318848,4.44436,"Tuesday","08","10",1.21859830460953,1.23668696011286,1.32837573010562,-1.22838104609571,37
2019-10-09,4.50799989700317,4.56750011444092,4.47900009155273,4.51774978637695,2.92412,"Wednesday","09","10",1.25254731329667,1.23985903074962,1.30508877926396,-1.20795798865936,36
2019-10-10,4.51550006866455,4.6269998550415,4.51025009155273,4.57574987411499,3.09124,"Thursday","10","10",1.36796049953027,1.26547932450575,1.32186841468778,-1.18664489426893,35
2019-10-11,4.66025018692017,4.7335000038147,4.6412501335144,4.64975023269653,4.46404,"Friday","11","10",1.5731381302357,1.32701108565174,1.36838168648091,-1.16606858789256,34
2019-10-14,4.64099979400635,4.68424987792969,4.60974979400635,4.66324996948242,2.0004,"Monday","14","10",1.73776416059279,1.40916170063995,1.43284393773796,-1.14506605679652,31
2019-10-15,4.75400018692017,4.98225021362305,4.73999977111816,4.90924978256226,6.64124,"Tuesday","15","10",2.27521532757073,1.58237242602611,1.58424875601899,-1.12260188114365,30
2019-10-16,4.875,4.98050022125244,4.84375,4.85524988174438,4.28944,"Wednesday","16","10",2.56889552204451,1.77967704522979,1.71168242851837,-1.10063719159544,29
2019-10-17,4.90000009536743,4.94525003433228,4.80249977111816,4.85725021362305,2.63436,"Thursday","17","10",2.76840552799176,1.97742274178218,1.82403129063308,-1.07929889970412,28
2019-10-18,4.85774993896484,4.89050006866455,4.6875,4.76224994659424,3.0744,"Friday","18","10",2.7274938029344,2.12743695401263,1.89084114444631,-1.05707418533237,27
2019-10-21,4.82399988174438,4.91375017166138,4.80499982833862,4.90024995803833,2.61868,"Monday","21","10",2.89769760997747,2.28148908520559,1.99004405033037,-1.03547247609389,24
2019-10-22,4.95749998092651,5.06325006484985,4.88250017166138,4.89025020599365,3.2872,"Tuesday","22","10",2.9776191552281,2.42071509921009,2.08526989316613,-1.0155573847688,23
2019-10-23,4.80775022506714,4.8914999961853,4.77575016021729,4.87725019454956,2.79916,"Wednesday","23","10",2.98194453404694,2.53296098617746,2.14332186642873,-0.995022931685649,22
2019-10-24,4.91874980926514,4.95524978637695,4.88450002670288,4.92150020599365,2.3202,"Thursday","24","10",3.02350851218203,2.63107049137838,2.22163776762864,-0.974744093765988,21
2019-10-25,5.00250005722046,5.13450002670288,4.99475002288818,5.11350011825562,4.23092,"Friday","25","10",3.33752872851203,2.77236213880511,2.31888124628253,-0.953388926815152,20
2019-10-28,5.15749979019165,5.22249984741211,5.12799978256226,5.16975021362305,3.30792,"Monday","28","10",3.63081051239642,2.94405181352337,2.36324332315007,-0.932363656307506,17
2019-10-29,5.15574979782104,5.16225004196167,5.05350017547607,5.07299995422363,2.11236,"Tuesday","29","10",3.65519993234302,3.0862814372873,2.33896177523237,-0.912580375511377,16
2019-10-30,5.09999990463257,5.10575008392334,5.00649976730347,5.07499980926514,2.0596,"Wednesday","30","10",3.63301065285704,3.19562728040125,2.32243291031513,-0.892663936974263,15
2019-10-31,5.05399990081787,5.07499980926514,4.94525003433228,5.02549982070923,2.09732,"Thursday","31","10",3.49217104861144,3.25493603404329,2.28459067398431,-0.872969598082305,14
2019-11-01,4.98999977111816,5.09724998474121,4.96474981307983,5.06475019454956,2.8364,"Friday","01","11",3.40415688796911,3.28478020482845,2.25036328857429,-0.853570369864698,13
2019-11-04,5.14624977111816,5.27500009536743,5.1230001449585,5.26249980926514,3.76716,"Monday","04","11",3.61096094390432,3.35001635264363,2.2693092756468,-0.833549988685755,10
2019-11-05,5.26224994659424,5.28849983215332,5.19199991226196,5.24025011062622,3.00868,"Tuesday","05","11",3.69119502351003,3.41825208681691,2.2667094946466,-0.811842038753711,9
2019-11-06,5.21600008010864,5.24174976348877,5.10274982452393,5.19075012207031,2.69012,"Wednesday","06","11",3.63041332852894,3.46068433515931,2.2633892739435,-0.790674555166733,8
2019-11-07,5.27775001525879,5.29250001907349,5.16349983215332,5.20849990844727,2.8034,"Thursday","07","11",3.56739934188275,3.482027336504,2.25942641174285,-0.771288671021159,7
2019-11-08,5.19150018692017,5.22625017166138,5.15374994277954,5.19449996948242,1.891,"Friday","08","11",3.45371776130967,3.47636542146513,2.2337455364781,-0.752529085017153,6
2019-11-11,5.19374990463257,5.22774982452393,5.10699987411499,5.20450019836426,2.43436,"Monday","11","11",3.33971065062966,3.44903446729804,2.20726211962857,-0.728389610912166,3
2019-11-12,5.24300003051758,5.29650020599365,5.20774984359741,5.24025011062622,2.83504,"Tuesday","12","11",3.26683812409396,3.41259519865722,2.19274429652283,-0.70227052294348,2
2019-11-13,5.20874977111816,5.23649978637695,5.14750003814697,5.21425008773804,3.00188,"Wednesday","13","11",3.1308792218032,3.35625200328642,2.16211421948684,-0.677651176576456,1
2019-11-14,5.22324991226196,5.24700021743774,5.16300010681152,5.24475002288818,5.1808,"Thursday","14","11",3.0351297133927,3.29202754530768,2.10770377335739,-0.65413945269259,0
2019-11-15,5.24249982833862,5.29449987411499,5.01599979400635,5.10475015640259,10.53628,"Friday","15","11",2.70820665687217,3.17526336762058,2.04719424927759,-0.632093830974297,90
2019-11-18,5.09724998474121,5.33374977111816,5.09425020217896,5.30700016021729,5.74588,"Monday","18","11",2.73416386619749,3.08704346733596,2.00645004351175,-0.609023514123123,87
2019-11-19,5.27575016021729,5.29949998855591,5.1412501335144,5.19974994659424,4.14564,"Tuesday","19","11",2.55666438796687,2.98096765146214,1.95285415669303,-0.587057732514465,86
2019-11-20,5.17675018310547,5.36374998092651,5.16400003433228,5.27950000762939,4.72588,"Wednesday","20","11",2.51098265941774,2.88697065305326,1.90830287871591,-0.564910066799106,85
2019-11-21,5.27500009536743,5.33099985122681,5.23274993896484,5.25449991226196,2.88388,"Thursday","21","11",2.40738156946236,2.79105283633508,1.86491675101862,-0.541450263624217,84
2019-11-22,5.27724981307983,5.32399988174438,5.24849987030029,5.27225017547607,2.241,"Friday","22","11",2.32552857736417,2.6979479845409,1.83116090148671,-0.517817871675613,83
2019-11-25,5.40100002288818,5.53525018692017,5.38800001144409,5.53025007247925,5.06476,"Monday","25","11",2.62724913620049,2.68380821487282,1.82426618778346,-0.490903246088675,80
2019-11-26,5.51249980926514,5.51725006103516,5.41849994659424,5.42500019073486,3.85244,"Tuesday","26","11",2.67004363309331,2.68105529851692,1.80568487531021,-0.466052601403941,79
2019-11-27,5.4667501449585,5.50124979019165,5.42950010299683,5.45599985122681,2.15784,"Wednesday","27","11",2.71798902325797,2.68844204346513,1.79182526840056,-0.441091224581403,78
2019-11-29,5.42500019073486,5.45349979400635,5.39449977874756,5.41849994659424,1.41556,"Friday","29","11",2.66655906965223,2.68406544870255,1.78081775071869,-0.416713194798016,76
2019-12-02,5.41149997711182,5.42500019073486,5.21600008010864,5.23124980926514,3.72036,"Monday","02","12",2.31434885835433,2.6101221306329,1.76372472252274,-0.394824961735795,73
2019-12-03,5.04675006866455,5.19549989700317,5.00925016403198,5.19150018692017,4.65232,"Tuesday","03","12",1.95225590128689,2.4785488847637,1.74052109966244,-0.372947761154629,72
2019-12-04,5.27549982070923,5.2979998588562,5.20674991607666,5.2354998588562,2.73424,"Wednesday","04","12",1.71279058837119,2.3253972254852,1.72664613280121,-0.350875698569041,71
2019-12-05,5.25750017166138,5.27325010299683,5.1877498626709,5.2185001373291,1.84884,"Thursday","05","12",1.48001827215436,2.15632143481903,1.70178099937632,-0.327985087995542,70
2019-12-06,5.28800010681152,5.33725023269653,5.27799987792969,5.30424976348877,2.32236,"Friday","06","12",1.41062196157702,2.00718154017063,1.6867631182873,-0.304832830234752,69
2019-12-09,5.28125,5.35925006866455,5.27250003814697,5.30424976348877,2.1188,"Monday","09","12",1.34005535736916,1.87375630361034,1.68314589579673,-0.281273179664572,66
2019-12-10,5.33449983596802,5.40150022506714,5.2814998626709,5.34950017929077,2.56388,"Tuesday","10","12",1.33767670844078,1.76654038457643,1.6789623491126,-0.256478290051698,65
2019-12-11,5.3600001335144,5.43900012969971,5.35750007629395,5.43349981307983,2.33796,"Wednesday","11","12",1.44654768523531,1.7025418447082,1.68144813983142,-0.229948947037309,64
2019-12-12,5.40450000762939,5.61999988555908,5.39550018310547,5.60174989700317,4.04348,"Thursday","12","12",1.76556343743353,1.71514616325327,1.69775532110043,-0.200820859825424,63
2019-12-13,5.60475015640259,5.72450017929077,5.54549980163574,5.59975004196167,4.54704,"Friday","13","12",1.98880902805298,1.76987873621321,1.69902519241278,-0.171983867023587,62
2019-12-16,5.64750003814697,5.70149993896484,5.61924982070923,5.62874984741211,3.20976,"Monday","16","12",2.18092104155487,1.85208719728154,1.70169179318681,-0.142522722781153,59
2019-12-17,5.64750003814697,5.73000001907349,5.63800001144409,5.70725011825562,3.21196,"Tuesday","17","12",2.41852313705355,1.96537438523595,1.7062752998706,-0.111655428860722,58
2019-12-18,5.74224996566772,5.79850006103516,5.7337498664856,5.73775005340576,3.43548,"Wednesday","18","12",2.6176550982218,2.09583052783312,1.72594853382001,-0.0786627546703179,57
2019-12-19,5.77250003814697,5.90000009536743,5.76749992370605,5.88649988174438,4.4536,"Thursday","19","12",2.95402397661586,2.26746921758967,1.7496667874028,-0.04256368524972,56
2019-12-20,5.95324993133545,6.00974988937378,5.93400001525879,5.98425006866455,6.03044,"Friday","20","12",3.31638466030646,2.47725230613302,1.7751963397558,-0.00518255561596843,55
2019-12-23,6.01300001144409,6.04524993896484,5.95975017547607,5.97049999237061,3.5506,"Monday","23","12",3.5355947321406,2.68892079133454,1.79355974063748,0.0293105481710379,52
2019-12-24,5.95499992370605,5.98274993896484,5.92049980163574,5.96549987792969,1.38864,"Tuesday","24","12",3.65457074647211,2.88205078236205,1.80974375480995,0.0638019602891594,51
2019-12-26,5.9689998626709,6.00799989700317,5.94999980926514,5.97975015640259,1.82852,"Thursday","26","12",3.72171138700161,3.04998290328997,1.80836264507777,0.0970439444771523,49
2019-12-27,5.99499988555908,6.00850009918213,5.89524984359741,5.92175006866455,2.54644,"Friday","27","12",3.64842822156237,3.16967196694445,1.80618988232568,0.131001151662753,48
2019-12-30,5.89975023269653,5.90500020980835,5.77650022506714,5.80800008773804,2.58056,"Monday","30","12",3.39109753847082,3.21395708124972,1.79611790007993,0.162601420473375,45
2019-12-31,5.77250003814697,5.89200019836426,5.75325012207031,5.88250017166138,2.31004,"Tuesday","31","12",3.2532315040062,3.22181196580102,1.79806800304431,0.195908426231328,44
2020-01-02,5.96875,5.99774980545044,5.91800022125244,5.99774980545044,2.37536,"Thursday","02","01",3.2652877466778,3.23050712197638,1.79775528323687,0.228992647168775,42
2020-01-03,5.87750005722046,5.94575023651123,5.85249996185303,5.90175008773804,2.05384,"Friday","03","01",3.10435906599029,3.20527751077916,1.79110266236663,0.26169525107757,41
2020-01-06,5.80800008773804,5.93174982070923,5.78175020217896,5.92649984359741,2.62636,"Monday","06","01",2.9761077952865,3.15944356768063,1.78702224542645,0.291959201265724,38
2020-01-07,5.95499992370605,6.04425001144409,5.90974998474121,5.99825000762939,3.14856,"Tuesday","07","01",2.93859680101025,3.11527421434655,1.78403196972294,0.325810717409271,37
2020-01-08,5.99399995803833,6.05100011825562,5.9537501335144,6.00950002670288,2.77108,"Wednesday","08","01",2.88963279123635,3.07014592972451,1.76806027614787,0.36154040057909,36
2020-01-09,6.09625005722046,6.14825010299683,6.02150011062622,6.07550001144409,2.55112,"Thursday","09","01",2.90618077390496,3.0373528985606,1.75297906020006,0.39757802402324,35
2020-01-10,6.18324995040894,6.21374988555908,6.09375,6.10799980163574,3.16296,"Friday","10","01",2.92785428220161,3.01545317528881,1.7472541535459,0.434663681663466,34
2020-01-13,6.19150018692017,6.32474994659424,6.16874980926514,6.29949998855591,3.1984,"Monday","13","01",3.16482970282568,3.04532848079618,1.75363037780612,0.474687790489956,31
2020-01-14,6.25649976730347,6.28200006484985,6.16874980926514,6.18200016021729,3.59088,"Tuesday","14","01",3.15410346422296,3.06708347748154,1.755199066028,0.512666491863552,30
2020-01-15,6.19474983215332,6.21724987030029,6.11324977874756,6.13924980163574,2.63104,"Wednesday","15","01",3.05154719972851,3.06397622193093,1.75151912281121,0.549475231587537,29
2020-01-16,6.19299983978271,6.22924995422363,6.16949987411499,6.22324991226196,2.84192,"Thursday","16","01",3.0460403726595,3.06038905207664,1.7400377876851,0.587654865754943,28
2020-01-17,6.24249982833862,6.25,6.18424987792969,6.23199987411499,2.53792,"Friday","17","01",3.01674007090602,3.05165925584252,1.73065374173066,0.624288311652518,27
2020-01-21,6.19525003433228,6.23225021362305,6.16424989700317,6.19850015640259,2.17916,"Tuesday","21","01",2.91420168708187,3.02416774209039,1.72213327712387,0.660927272402746,23
2020-01-22,6.24399995803833,6.33974981307983,6.22499990463257,6.25274991989136,2.3924,"Wednesday","22","01",2.8705202715656,2.99343824798543,1.71554922465244,0.697754538858524,22
2020-01-23,6.29300022125244,6.32999992370605,6.2037501335144,6.32149982452393,2.44516,"Thursday","23","01",2.89152736449239,2.97305607128682,1.71387737110785,0.735675637649787,21
2020-01-24,6.4375,6.48750019073486,6.20749998092651,6.26200008392334,3.73512,"Friday","24","01",2.79638678031797,2.93772221309305,1.70741870231102,0.77401454658451,20
2020-01-27,5.95599985122681,6.05625009536743,5.80574989318848,6.00500011444092,4.70536,"Monday","27","01",2.35672531684263,2.82152283384297,1.68289218049184,0.807592068005688,17
2020-01-28,6.07124996185303,6.23175001144409,6.01774978637695,6.19925022125244,3.10976,"Tuesday","28","01",2.23779504937163,2.7047772769487,1.6730921689096,0.844842337412693,16
2020-01-29,6.18475008010864,6.22100019454956,6.09849977493286,6.13850021362305,2.58848,"Wednesday","29","01",2.04011392543306,2.57184460664557,1.65859774529883,0.882103878608378,15
2020-01-30,6.04024982452393,6.15875005722046,5.9850001335144,6.14524984359741,2.90504,"Thursday","30","01",1.8707838612241,2.43163245756128,1.65434101388832,0.921972102821446,14
2020-01-31,6.09924983978271,6.11124992370605,5.86875009536743,5.91074991226196,3.7042,"Friday","31","01",1.41165735462399,2.22763743697382,1.62446331593828,0.956931898259203,13
2020-02-03,5.89249992370605,6.02775001525879,5.88625001907349,6.00825023651123,2.55564,"Monday","03","02",1.16276715854666,2.01466338128839,1.60965230806946,0.994164639123077,10
2020-02-04,6.15075016021729,6.19750022888184,6.10050010681152,6.17824983596802,2.71544,"Tuesday","04","02",1.17692433180432,1.84711557139158,1.60193848713876,1.03487064173762,9
2020-02-05,6.29974985122681,6.30999994277954,6.18524980545044,6.26900005340576,2.0822,"Wednesday","05","02",1.29247313290703,1.73618708369467,1.60249748106793,1.07647273803471,8
2020-02-06,6.30350017547607,6.35624980926514,6.22200012207031,6.35624980926514,2.18284,"Thursday","06","02",1.48032962316467,1.68501559158867,1.60793673739987,1.11884528036944,7
2020-02-07,6.31599998474121,6.33825016021729,6.26424980163574,6.28975009918213,1.89752,"Friday","07","02",1.52318912855873,1.65265029898268,1.59372784377049,1.16002605180735,6
2020-02-10,6.3125,6.57499980926514,6.30749988555908,6.57425022125244,5.29608,"Monday","10","02",1.90359150350128,1.7028385398864,1.60439074046068,1.20796416930978,3
2020-02-11,6.68300008773804,6.8125,6.62074995040894,6.69724988937378,6.38556,"Tuesday","11","02",2.33092243756245,1.82845531942161,1.62023050399872,1.26173941683127,2
2020-02-12,6.7502498626709,6.82000017166138,6.71124982833862,6.81349992752075,3.74644,"Wednesday","12","02",2.77816691265231,2.01839763806775,1.64445315325887,1.31686552565728,1
2020-02-13,6.75524997711182,6.83699989318848,6.72774982452393,6.76949977874756,5.28016,"Thursday","13","02",3.03458119908278,2.22163435027076,1.67588169132088,1.37022397058183,0
2020-02-14,7.18149995803833,7.37424993515015,7.15000009536743,7.24475002288818,10.41924,"Friday","14","02",3.77657075830995,2.5326216318786,1.73614973335894,1.43181847260742,97
2020-02-18,7.14099979400635,7.43275022506714,7.12150001525879,7.41424989700317,6.20164,"Tuesday","18","02",4.49884860626002,2.92586702675488,1.79877657741582,1.49470262225844,93
2020-02-19,7.53725004196167,7.88525009155273,7.53725004196167,7.86749982833862,6.94332,"Wednesday","19","02",5.52139915758534,3.44497345292097,1.88324013163254,1.56498898127066,92
2020-02-20,7.81925010681152,7.90799999237061,7.40875005722046,7.71750020980835,8.10052,"Thursday","20","02",6.05214455497456,3.96640767333169,1.94481152137257,1.63298740766614,91
2020-02-21,7.60475015640259,7.63000011444092,7.2664999961853,7.35174989700317,7.6818,"Friday","21","02",5.96602861034301,4.36633186073395,1.97753329450077,1.69615504884024,90
2020-02-24,6.75474977493286,7.04675006866455,6.69999980926514,6.83199977874756,8.56916,"Monday","24","02",5.23789016163916,4.54064352091499,1.97353393017779,1.7481972265489,87
2020-02-25,6.90749979019165,6.96974992752075,6.44899988174438,6.55124998092651,10.55496,"Tuesday","25","02",4.28699010267817,4.48991283726763,1.94831481087228,1.79538912227923,86
2020-02-26,6.55149984359741,6.88625001907349,6.55000019073486,6.69124984741211,7.47732,"Wednesday","26","02",3.65391247503857,4.32271276482182,1.92253565839128,1.84414414853975,85
2020-02-27,6.37249994277954,6.67500019073486,6.22224998474121,6.31500005722046,9.06416,"Thursday","27","02",2.67769863963232,3.99370993978392,1.87794342307235,1.88888966606011,84
2020-02-28,6.06150007247925,6.81150007247925,6.04475021362305,6.75174999237061,11.33252,"Friday","28","02",2.39253953936434,3.6734758597,1.85932368311232,1.93788319220674,83
2020-03-02,6.9225001335144,6.93975019454956,6.52500009536743,6.91074991226196,8.90744,"Monday","02","03",2.32834947134517,3.40445058202904,1.84609252581476,1.98856767909095,80
2020-03-03,6.9667501449585,7.02675008773804,6.56150007247925,6.64725017547607,6.52792,"Tuesday","03","03",1.94232892413264,3.11202625044976,1.81699465501559,2.03187409350298,79
2020-03-04,6.75500011444092,7.12225008010864,6.67999982833862,7.11275005340576,5.97408,"Wednesday","04","03",2.16341637151278,2.92230427466236,1.80633860228201,2.08268566605801,78
2020-03-05,6.91249990463257,7.07999992370605,6.78749990463257,6.83225011825562,5.40328,"Thursday","05","03",1.98271625721067,2.73438667117202,1.77503807940123,2.12774774559673,77
2020-03-06,6.65199995040894,6.70975017547607,6.44999980926514,6.65100002288818,5.15412,"Friday","06","03",1.60663313174902,2.50883596328742,1.73657079916807,2.1652809411732,76
2020-03-09,5.99749994277954,6.4850001335144,5.95450019836426,6.13600015640259,6.1416,"Monday","09","03",0.68443224736392,2.14395522010272,1.67341853594131,2.19227953367222,73
2020-03-10,6.41349983215332,6.52699995040894,6.14975023269653,6.52699995040894,5.80648,"Tuesday","10","03",0.414743578508303,1.79811289178384,1.63515726855187,2.22566079658337,72
2020-03-11,6.38649988174438,6.41499996185303,6.06424999237061,6.16174983978271,4.99964,"Wednesday","11","03",-0.241263743183673,1.39023756479034,1.58328575397974,2.2507488980229,71
2020-03-12,5.63649988174438,5.90299987792969,5.39499998092651,5.40775012969971,8.1654,"Thursday","12","03",-1.68594878050203,0.775000295731863,1.50087917053713,2.2610689543704,70
2020-03-13,5.76249980926514,6.02549982070923,5.49025011062622,6.02099990844727,6.34836,"Friday","13","03",-2.058534990157,0.20829323855409,1.45266952714667,2.28101956280749,69
2020-03-16,5.31024980545044,5.65250015258789,4.84999990463257,4.90999984741211,7.26972,"Monday","16","03",-3.75243702566582,-0.583852814289892,1.34023172526572,2.28036524595319,66
2020-03-17,5.02274990081787,5.52150011062622,4.77500009536743,5.43174982070923,8.33632,"Tuesday","17","03",-4.40236866860118,-1.34755598515215,1.26718387931448,2.28838595257051,65
2020-03-18,5.00250005722046,5.24849987030029,4.51700019836426,5.07049989700317,8.74268,"Wednesday","18","03",-5.36373639832879,-2.15079206778748,1.17527291580747,2.2891868552689,64
2020-03-19,5.04899978637695,5.41825008392334,4.83475017547607,5.32425022125244,7.65512,"Thursday","19","03",-5.74007049649509,-2.868647753529,1.09652159789718,2.28888077900744,63
2020-03-20,5.47499990463257,5.75799989700317,5.12825012207031,5.14375019073486,8.04636,"Friday","20","03",-6.23412168175156,-3.54174253917351,1.00846277043083,2.28496732558925,62
2020-03-23,5.14274978637695,5.41200017929077,4.96299982070923,5.31724977493286,6.43876,"Monday","23","03",-6.32548659500096,-4.098491350339,0.928184591337045,2.2817557300201,59
2020-03-24,5.72499990463257,6.31650018692017,5.70125007629395,6.22949981689453,11.01644,"Tuesday","24","03",-5.05678600771955,-4.29015028181511,0.902873680586073,2.29115636093229,58
2020-03-25,6.34499979019165,6.54549980163574,6.09149980545044,6.14050006866455,7.93432,"Wednesday","25","03",-4.13032825327756,-4.2581858761076,0.86049806721802,2.29628796877958,57
2020-03-26,6.34849977493286,6.55550003051758,6.25,6.43100023269653,6.96108,"Thursday","26","03",-2.96480454388384,-3.99950960966285,0.845026303145359,2.30345881978105,56
2020-03-27,6.25,6.57800006866455,6.21700000762939,6.31825017929077,6.38828,"Friday","27","03",-2.17487122091155,-3.63458193191259,0.825694316060603,2.30897543084573,55
2020-03-30,6.38399982452393,6.64900016784668,6.33974981307983,6.6397500038147,6.02252,"Monday","30","03",-1.10949261791222,-3.12956406911252,0.823390830199493,2.31697335451644,52
2020-03-31,6.67999982833862,6.88500022888184,6.44374990463257,6.59000015258789,9.4996,"Tuesday","31","03",-0.336398995596898,-2.57093105440939,0.818107678111034,2.32386278422307,51
2020-04-01,6.3912501335144,6.53824996948242,6.03200006484985,6.07674980163574,6.56912,"Wednesday","01","04",-0.396452560157468,-2.13603535555901,0.779222458829609,2.32150877816528,50
2020-04-02,6.10599994659424,6.40000009536743,6.05775022506714,6.38675022125244,6.75764,"Thursday","02","04",-0.0369264517614099,-1.71621357479949,0.759589074666689,2.31977432405023,49
2020-04-03,6.34899997711182,6.39074993133545,5.95975017547607,6.09775018692017,6.63212,"Friday","03","04",-0.129238748665073,-1.3988186095726,0.712903386662446,2.31283717311311,48
2020-04-06,6.38100004196167,6.74700021743774,6.32324981689453,6.71000003814697,7.27884,"Monday","06","04",0.587958747386352,-1.00146313818081,0.719537219782299,2.31347972602665,45
2020-04-07,6.93249988555908,6.95625019073486,6.43249988555908,6.47574996948242,7.8452,"Tuesday","07","04",0.838824205116073,-0.633405669521436,0.729946104335295,2.31061083742678,44
2020-04-08,6.58524990081787,6.69875001907349,6.5149998664856,6.67374992370605,5.42444,"Wednesday","08","04",1.27413747716938,-0.251897040183273,0.742732812652681,2.30932380000875,43
2020-04-09,6.80000019073486,6.82299995422363,6.51049995422363,6.57375001907349,5.25564,"Thursday","09","04",1.47128289541849,0.0927389469370797,0.754469446446485,2.3062302601525,42
2020-04-13,6.51375007629395,6.75500011444092,6.42500019073486,6.74625015258789,3.98408,"Monday","13","04",1.82170883849186,0.438532925248037,0.784171522562778,2.30214790360239,38
2020-04-14,6.875,7.13299989700317,6.84724998474121,7.09875011444092,5.30948,"Tuesday","14","04",2.50388536007544,0.851603412213518,0.875703203736585,2.30078447500908,37
2020-04-15,6.92999982833862,7.10424995422363,6.88450002670288,7.02099990844727,3.66148,"Wednesday","15","04",2.9037322890078,1.26202918757237,0.957886571061061,2.29736729159581,36
2020-04-16,7.17700004577637,7.47499990463257,7.16375017166138,7.36749982833862,7.4562,"Thursday","16","04",3.58972515253144,1.72756838056419,1.06766732518121,2.29718917370186,35
2020-04-17,7.44999980926514,7.47149991989136,7.17350006103516,7.30800008773804,5.3912,"Friday","17","04",4.00051565731034,2.18215783591342,1.17134621766825,2.29676599791363,34
2020-04-20,7.18100023269653,7.33750009536743,7.13175010681152,7.17624998092651,4.49388,"Monday","20","04",4.113370336787,2.56840033608814,1.2600885376061,2.29384271994542,31
2020-04-21,7.05775022506714,7.11924982070923,6.67775011062622,6.73775005340576,7.3516,"Tuesday","21","04",3.6411905536732,2.78295837960515,1.31606060082986,2.28578441592992,30
2020-04-22,6.93074989318848,7.19675016403198,6.88500022888184,7.15374994277954,4.83356,"Wednesday","22","04",3.71412366161452,2.96919143600702,1.4007722823763,2.28347251894868,29
2020-04-23,7.19600009918213,7.32849979400635,7.07499980926514,7.10024976730347,4.2416,"Thursday","23","04",3.66368497782716,3.10809014437105,1.4746353162272,2.27998847086949,28
2020-04-24,7.09000015258789,7.24174976348877,7.0149998664856,7.23974990844727,3.52328,"Friday","24","04",3.74036817742542,3.23454575098193,1.56569078401934,2.27693340808387,27
2020-04-27,7.3747501373291,7.58750009536743,7.34999990463257,7.42700004577637,4.79388,"Monday","27","04",3.96684037438293,3.38100467566213,1.70891494836902,2.27384496701026,24
2020-04-28,7.57499980926514,7.60500001907349,7.27850008010864,7.28399991989136,4.42904,"Tuesday","28","04",3.93144641110894,3.49109302275149,1.74944482028045,2.26834918577572,23
2020-04-29,7.41925001144409,7.5145001411438,7.34375,7.46150016784668,3.7916,"Wednesday","29","04",4.05530555610101,3.60393552942139,1.7837449962712,2.26474092492976,22
2020-04-30,7.40724992752075,7.46150016784668,7.29300022125244,7.30700016021729,3.75916,"Thursday","30","04",3.92919411696961,3.66898724693104,1.67260099762393,2.25914517096449,21
2020-05-01,7.1087498664856,7.22249984741211,7.02099990844727,7.06949996948242,3.42096,"Friday","01","05",3.5194437490605,3.63907854735693,1.51769827522802,2.25001071449767,20
2020-05-04,7.02199983596802,7.2960000038147,7.02199983596802,7.28224992752075,3.17556,"Monday","04","05",3.39610202444076,3.5904832427737,1.4734814319593,2.24311608079975,17
2020-05-05,7.38675022125244,7.50675010681152,7.28224992752075,7.3435001373291,3.68896,"Tuesday","05","05",3.32773916064104,3.53793442634717,1.55199178072425,2.23730111548408,16
2020-05-06,7.42325019836426,7.55000019073486,7.38525009155273,7.44474983215332,3.23464,"Wednesday","06","05",3.34669809598171,3.49968716027408,1.70676156230796,2.23170938737963,15
2020-05-07,7.58449983596802,7.68524980545044,7.53299999237061,7.62174987792969,3.73732,"Thursday","07","05",3.51521278739095,3.50279228569745,1.84970058112434,2.22676088480538,14
2020-05-08,7.69374990463257,7.81874990463257,7.65974998474121,7.8125,3.39216,"Friday","08","05",3.80955308948649,3.56414444645526,2.09220367085213,2.22292136551883,13
